Id,week,region_name,TauxGrippe,pop_0_19,pop_20_39,pop_40_59,pop_60_74,pop_75_plus,pop_total,requete_grippe,requete_grippe_aviaire_vaccin,requete_grippe_aviaire_vaccin_porcine_porc_H1N1_AH1N1_A_mexicaine_Mexique_pandemie
9516,200828,LANGUEDOC-ROUSSILLON,0,604415,619124,701788,396198,260193,2581718,0,0,0
9517,200828,LIMOUSIN,0,151561,166903,208821,119054,94404,740743,5,5,5
9518,200828,LORRAINE,0,566132,607769,667215,310293,194952,2346361,0,0,0
9519,200828,MIDI-PYRENEES,0,649382,705631,787627,405455,290133,2838228,1,0,0
9520,200828,NORD-PAS-DE-CALAIS,0,1094759,1092393,1076048,467201,294089,4024490,1,0,0
9521,200828,PAYS-DE-LA-LOIRE,6,898680,886732,948464,464290,312004,3510170,1,0,0
9522,200828,PICARDIE,0,502426,493940,532169,234112,143954,1906601,1,1,1
9523,200828,POITOU-CHARENTES,0,395259,406213,489073,270359,191804,1752708,1,1,1
9524,200828,PROVENCE-ALPES-COTE-D-AZUR,0,1146652,1175723,1332169,743578,484791,4882913,0,0,0
9525,200828,ILE-DE-FRANCE,4,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9526,200828,RHONE-ALPES,19,1563820,1612445,1648989,797851,494124,6117229,1,0,0
9527,200827,ALSACE,0,451840,493377,525149,229541,137180,1837087,0,0,0
9528,200827,AQUITAINE,16,719728,768406,892952,469806,326733,3177625,1,0,1
9529,200827,AUVERGNE,0,291936,317165,381698,206710,144354,1341863,1,1,1
9530,200827,BASSE-NORMANDIE,0,360630,346985,406914,209053,143843,1467425,1,1,1
9531,200827,BOURGOGNE,0,376468,380122,460942,246971,174085,1638588,1,0,0
9532,200827,BRETAGNE,26,767672,770506,861522,449531,300470,3149701,0,0,0
9533,200827,CENTRE,0,608808,612741,701550,360106,248383,2531588,0,1,1
9534,200827,CHAMPAGNE-ARDENNE,0,331023,339063,373367,178113,116438,1338004,1,1,1
9535,200827,CORSE,0,63031,73459,87338,49189,29949,302966,22,0,0
9536,200827,FRANCHE-COMTE,0,290393,294693,319093,159321,100431,1163931,5,3,3
9537,200827,HAUTE-NORMANDIE,0,473606,468580,504451,232637,146393,1825667,1,1,1
9538,200827,LANGUEDOC-ROUSSILLON,0,604415,619124,701788,396198,260193,2581718,0,0,0
9539,200827,LIMOUSIN,0,151561,166903,208821,119054,94404,740743,5,5,5
9540,200827,LORRAINE,0,566132,607769,667215,310293,194952,2346361,0,0,0
9541,200827,MIDI-PYRENEES,0,649382,705631,787627,405455,290133,2838228,1,0,0
9542,200827,NORD-PAS-DE-CALAIS,0,1094759,1092393,1076048,467201,294089,4024490,1,0,0
9543,200827,PAYS-DE-LA-LOIRE,9,898680,886732,948464,464290,312004,3510170,1,0,0
9544,200827,PICARDIE,0,502426,493940,532169,234112,143954,1906601,1,1,1
9545,200827,POITOU-CHARENTES,0,395259,406213,489073,270359,191804,1752708,1,1,1
9546,200827,PROVENCE-ALPES-COTE-D-AZUR,0,1146652,1175723,1332169,743578,484791,4882913,0,0,0
9547,200827,ILE-DE-FRANCE,0,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9548,200827,RHONE-ALPES,11,1563820,1612445,1648989,797851,494124,6117229,1,0,0
9549,200826,ALSACE,0,451840,493377,525149,229541,137180,1837087,0,0,0
9550,200826,AQUITAINE,0,719728,768406,892952,469806,326733,3177625,0,0,0
9551,200826,AUVERGNE,2,291936,317165,381698,206710,144354,1341863,1,1,1
9552,200826,BASSE-NORMANDIE,0,360630,346985,406914,209053,143843,1467425,1,1,1
9553,200826,BOURGOGNE,0,376468,380122,460942,246971,174085,1638588,0,0,0
9554,200826,BRETAGNE,7,767672,770506,861522,449531,300470,3149701,0,1,1
9555,200826,CENTRE,0,608808,612741,701550,360106,248383,2531588,1,1,1
9556,200826,CHAMPAGNE-ARDENNE,0,331023,339063,373367,178113,116438,1338004,1,2,2
9557,200826,CORSE,0,63031,73459,87338,49189,29949,302966,21,0,0
9558,200826,FRANCHE-COMTE,0,290393,294693,319093,159321,100431,1163931,3,3,3
9559,200826,HAUTE-NORMANDIE,0,473606,468580,504451,232637,146393,1825667,1,1,1
9560,200826,LANGUEDOC-ROUSSILLON,2,604415,619124,701788,396198,260193,2581718,1,0,0
9561,200826,LIMOUSIN,0,151561,166903,208821,119054,94404,740743,5,5,5
9562,200826,LORRAINE,0,566132,607769,667215,310293,194952,2346361,1,0,0
9563,200826,MIDI-PYRENEES,0,649382,705631,787627,405455,290133,2838228,1,1,1
9564,200826,NORD-PAS-DE-CALAIS,0,1094759,1092393,1076048,467201,294089,4024490,1,0,0
9565,200826,PAYS-DE-LA-LOIRE,3,898680,886732,948464,464290,312004,3510170,1,0,0
9566,200826,PICARDIE,0,502426,493940,532169,234112,143954,1906601,1,0,0
9567,200826,POITOU-CHARENTES,0,395259,406213,489073,270359,191804,1752708,1,1,1
9568,200826,PROVENCE-ALPES-COTE-D-AZUR,0,1146652,1175723,1332169,743578,484791,4882913,1,0,0
9569,200826,ILE-DE-FRANCE,0,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9570,200826,RHONE-ALPES,8,1563820,1612445,1648989,797851,494124,6117229,1,0,0
9571,200825,ALSACE,0,451840,493377,525149,229541,137180,1837087,0,0,0
9572,200825,AQUITAINE,0,719728,768406,892952,469806,326733,3177625,0,0,0
9573,200825,AUVERGNE,16,291936,317165,381698,206710,144354,1341863,1,1,1
9574,200825,BASSE-NORMANDIE,0,360630,346985,406914,209053,143843,1467425,1,1,1
9575,200825,BOURGOGNE,0,376468,380122,460942,246971,174085,1638588,0,0,0
9576,200825,BRETAGNE,0,767672,770506,861522,449531,300470,3149701,0,1,1
9577,200825,CENTRE,0,608808,612741,701550,360106,248383,2531588,1,1,1
9578,200825,CHAMPAGNE-ARDENNE,0,331023,339063,373367,178113,116438,1338004,1,2,2
9579,200825,CORSE,0,63031,73459,87338,49189,29949,302966,21,0,0
9580,200825,FRANCHE-COMTE,0,290393,294693,319093,159321,100431,1163931,3,3,3
9581,200825,HAUTE-NORMANDIE,0,473606,468580,504451,232637,146393,1825667,1,1,1
9582,200825,LANGUEDOC-ROUSSILLON,7,604415,619124,701788,396198,260193,2581718,1,0,0
9583,200825,LIMOUSIN,0,151561,166903,208821,119054,94404,740743,5,5,5
9584,200825,LORRAINE,0,566132,607769,667215,310293,194952,2346361,1,0,0
9585,200825,MIDI-PYRENEES,0,649382,705631,787627,405455,290133,2838228,1,1,1
9586,200825,NORD-PAS-DE-CALAIS,0,1094759,1092393,1076048,467201,294089,4024490,1,0,0
9587,200825,PAYS-DE-LA-LOIRE,0,898680,886732,948464,464290,312004,3510170,1,0,0
9588,200825,PICARDIE,0,502426,493940,532169,234112,143954,1906601,1,0,0
9589,200825,POITOU-CHARENTES,0,395259,406213,489073,270359,191804,1752708,1,1,1
9590,200825,PROVENCE-ALPES-COTE-D-AZUR,0,1146652,1175723,1332169,743578,484791,4882913,1,0,0
9591,200825,ILE-DE-FRANCE,5,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9592,200825,RHONE-ALPES,10,1563820,1612445,1648989,797851,494124,6117229,1,0,0
9593,200824,ALSACE,0,451840,493377,525149,229541,137180,1837087,0,0,0
9594,200824,AQUITAINE,0,719728,768406,892952,469806,326733,3177625,0,0,0
9595,200824,AUVERGNE,4,291936,317165,381698,206710,144354,1341863,1,1,1
9596,200824,BASSE-NORMANDIE,0,360630,346985,406914,209053,143843,1467425,1,1,1
9597,200824,BOURGOGNE,0,376468,380122,460942,246971,174085,1638588,0,0,0
9598,200824,BRETAGNE,0,767672,770506,861522,449531,300470,3149701,0,1,1
9599,200824,CENTRE,0,608808,612741,701550,360106,248383,2531588,1,1,1
9600,200824,CHAMPAGNE-ARDENNE,0,331023,339063,373367,178113,116438,1338004,1,2,2
9601,200824,CORSE,0,63031,73459,87338,49189,29949,302966,21,0,0
9602,200824,FRANCHE-COMTE,0,290393,294693,319093,159321,100431,1163931,3,3,3
9603,200824,HAUTE-NORMANDIE,0,473606,468580,504451,232637,146393,1825667,1,1,1
9604,200824,LANGUEDOC-ROUSSILLON,2,604415,619124,701788,396198,260193,2581718,1,0,0
9605,200824,LIMOUSIN,0,151561,166903,208821,119054,94404,740743,5,5,5
9606,200824,LORRAINE,0,566132,607769,667215,310293,194952,2346361,1,0,0
9607,200824,MIDI-PYRENEES,0,649382,705631,787627,405455,290133,2838228,1,1,1
9608,200824,NORD-PAS-DE-CALAIS,0,1094759,1092393,1076048,467201,294089,4024490,1,0,0
9609,200824,PAYS-DE-LA-LOIRE,0,898680,886732,948464,464290,312004,3510170,1,0,0
9610,200824,PICARDIE,0,502426,493940,532169,234112,143954,1906601,1,0,0
9611,200824,POITOU-CHARENTES,0,395259,406213,489073,270359,191804,1752708,1,1,1
9612,200824,PROVENCE-ALPES-COTE-D-AZUR,0,1146652,1175723,1332169,743578,484791,4882913,1,0,0
9613,200824,ILE-DE-FRANCE,11,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9614,200824,RHONE-ALPES,6,1563820,1612445,1648989,797851,494124,6117229,1,0,0
9615,200823,ALSACE,0,451840,493377,525149,229541,137180,1837087,0,0,0
9616,200823,AQUITAINE,0,719728,768406,892952,469806,326733,3177625,0,0,0
9617,200823,AUVERGNE,1,291936,317165,381698,206710,144354,1341863,1,1,1
9618,200823,BASSE-NORMANDIE,0,360630,346985,406914,209053,143843,1467425,1,1,1
9619,200823,BOURGOGNE,0,376468,380122,460942,246971,174085,1638588,0,0,0
9620,200823,BRETAGNE,23,767672,770506,861522,449531,300470,3149701,0,1,1
9621,200823,CENTRE,0,608808,612741,701550,360106,248383,2531588,1,1,1
9622,200823,CHAMPAGNE-ARDENNE,0,331023,339063,373367,178113,116438,1338004,1,2,2
9623,200823,CORSE,0,63031,73459,87338,49189,29949,302966,21,0,0
9624,200823,FRANCHE-COMTE,0,290393,294693,319093,159321,100431,1163931,3,3,3
9625,200823,HAUTE-NORMANDIE,0,473606,468580,504451,232637,146393,1825667,1,1,1
9626,200823,LANGUEDOC-ROUSSILLON,15,604415,619124,701788,396198,260193,2581718,1,0,0
9627,200823,LIMOUSIN,67,151561,166903,208821,119054,94404,740743,5,5,5
9628,200823,LORRAINE,0,566132,607769,667215,310293,194952,2346361,1,0,0
9629,200823,MIDI-PYRENEES,0,649382,705631,787627,405455,290133,2838228,1,1,1
9630,200823,NORD-PAS-DE-CALAIS,0,1094759,1092393,1076048,467201,294089,4024490,1,0,0
9631,200823,PAYS-DE-LA-LOIRE,0,898680,886732,948464,464290,312004,3510170,1,0,0
9632,200823,PICARDIE,0,502426,493940,532169,234112,143954,1906601,1,0,0
9633,200823,POITOU-CHARENTES,0,395259,406213,489073,270359,191804,1752708,1,1,1
9634,200823,PROVENCE-ALPES-COTE-D-AZUR,0,1146652,1175723,1332169,743578,484791,4882913,1,0,0
9635,200823,ILE-DE-FRANCE,3,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9636,200823,RHONE-ALPES,7,1563820,1612445,1648989,797851,494124,6117229,1,0,0
9637,200822,ALSACE,0,451840,493377,525149,229541,137180,1837087,0,0,0
9638,200822,AQUITAINE,0,719728,768406,892952,469806,326733,3177625,0,0,0
9639,200822,AUVERGNE,9,291936,317165,381698,206710,144354,1341863,1,1,1
9640,200822,BASSE-NORMANDIE,0,360630,346985,406914,209053,143843,1467425,1,1,1
9641,200822,BOURGOGNE,0,376468,380122,460942,246971,174085,1638588,0,0,0
9642,200822,BRETAGNE,3,767672,770506,861522,449531,300470,3149701,0,1,1
9643,200822,CENTRE,0,608808,612741,701550,360106,248383,2531588,1,1,1
9644,200822,CHAMPAGNE-ARDENNE,0,331023,339063,373367,178113,116438,1338004,1,2,2
9645,200822,CORSE,0,63031,73459,87338,49189,29949,302966,21,0,0
9646,200822,FRANCHE-COMTE,0,290393,294693,319093,159321,100431,1163931,3,3,3
9647,200822,HAUTE-NORMANDIE,0,473606,468580,504451,232637,146393,1825667,1,1,1
9648,200822,LANGUEDOC-ROUSSILLON,0,604415,619124,701788,396198,260193,2581718,1,0,0
9649,200822,LIMOUSIN,67,151561,166903,208821,119054,94404,740743,5,5,5
9650,200822,LORRAINE,1,566132,607769,667215,310293,194952,2346361,1,0,0
9651,200822,MIDI-PYRENEES,0,649382,705631,787627,405455,290133,2838228,1,1,1
9652,200822,NORD-PAS-DE-CALAIS,0,1094759,1092393,1076048,467201,294089,4024490,1,0,0
9653,200822,PAYS-DE-LA-LOIRE,0,898680,886732,948464,464290,312004,3510170,1,0,0
9654,200822,PICARDIE,0,502426,493940,532169,234112,143954,1906601,1,0,0
9655,200822,POITOU-CHARENTES,0,395259,406213,489073,270359,191804,1752708,1,1,1
9656,200822,PROVENCE-ALPES-COTE-D-AZUR,0,1146652,1175723,1332169,743578,484791,4882913,1,0,0
9657,200822,ILE-DE-FRANCE,0,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9658,200822,RHONE-ALPES,6,1563820,1612445,1648989,797851,494124,6117229,1,0,0
9659,200821,ALSACE,0,451840,493377,525149,229541,137180,1837087,0,1,1
9660,200821,AQUITAINE,65,719728,768406,892952,469806,326733,3177625,1,1,1
9661,200821,AUVERGNE,0,291936,317165,381698,206710,144354,1341863,1,0,0
9662,200821,BASSE-NORMANDIE,0,360630,346985,406914,209053,143843,1467425,2,2,2
9663,200821,BOURGOGNE,0,376468,380122,460942,246971,174085,1638588,1,2,1
9664,200821,BRETAGNE,2,767672,770506,861522,449531,300470,3149701,1,1,1
9665,200821,CENTRE,2,608808,612741,701550,360106,248383,2531588,1,1,1
9666,200821,CHAMPAGNE-ARDENNE,0,331023,339063,373367,178113,116438,1338004,1,1,1
9667,200821,CORSE,0,63031,73459,87338,49189,29949,302966,19,0,0
9668,200821,FRANCHE-COMTE,0,290393,294693,319093,159321,100431,1163931,3,3,3
9669,200821,HAUTE-NORMANDIE,0,473606,468580,504451,232637,146393,1825667,2,1,1
9670,200821,LANGUEDOC-ROUSSILLON,18,604415,619124,701788,396198,260193,2581718,1,1,1
9671,200821,LIMOUSIN,0,151561,166903,208821,119054,94404,740743,4,4,4
9672,200821,LORRAINE,11,566132,607769,667215,310293,194952,2346361,1,0,0
9673,200821,MIDI-PYRENEES,0,649382,705631,787627,405455,290133,2838228,1,0,0
9674,200821,NORD-PAS-DE-CALAIS,0,1094759,1092393,1076048,467201,294089,4024490,1,1,1
9675,200821,PAYS-DE-LA-LOIRE,8,898680,886732,948464,464290,312004,3510170,1,0,0
9676,200821,PICARDIE,0,502426,493940,532169,234112,143954,1906601,1,1,1
9677,200821,POITOU-CHARENTES,0,395259,406213,489073,270359,191804,1752708,1,1,1
9678,200821,PROVENCE-ALPES-COTE-D-AZUR,5,1146652,1175723,1332169,743578,484791,4882913,1,1,0
9679,200821,ILE-DE-FRANCE,4,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9680,200821,RHONE-ALPES,1,1563820,1612445,1648989,797851,494124,6117229,1,1,1
9681,200820,ALSACE,0,451840,493377,525149,229541,137180,1837087,0,1,1
9682,200820,AQUITAINE,114,719728,768406,892952,469806,326733,3177625,1,1,1
9683,200820,AUVERGNE,20,291936,317165,381698,206710,144354,1341863,1,0,0
9684,200820,BASSE-NORMANDIE,0,360630,346985,406914,209053,143843,1467425,2,2,2
9685,200820,BOURGOGNE,0,376468,380122,460942,246971,174085,1638588,1,2,1
9686,200820,BRETAGNE,9,767672,770506,861522,449531,300470,3149701,1,1,1
9687,200820,CENTRE,13,608808,612741,701550,360106,248383,2531588,1,1,1
9688,200820,CHAMPAGNE-ARDENNE,0,331023,339063,373367,178113,116438,1338004,1,1,1
9689,200820,CORSE,0,63031,73459,87338,49189,29949,302966,19,0,0
9690,200820,FRANCHE-COMTE,0,290393,294693,319093,159321,100431,1163931,3,3,3
9691,200820,HAUTE-NORMANDIE,0,473606,468580,504451,232637,146393,1825667,2,1,1
9692,200820,LANGUEDOC-ROUSSILLON,0,604415,619124,701788,396198,260193,2581718,1,1,1
9693,200820,LIMOUSIN,0,151561,166903,208821,119054,94404,740743,4,4,4
9694,200820,LORRAINE,7,566132,607769,667215,310293,194952,2346361,1,0,0
9695,200820,MIDI-PYRENEES,0,649382,705631,787627,405455,290133,2838228,1,0,0
9696,200820,NORD-PAS-DE-CALAIS,0,1094759,1092393,1076048,467201,294089,4024490,1,1,1
9697,200820,PAYS-DE-LA-LOIRE,23,898680,886732,948464,464290,312004,3510170,1,0,0
9698,200820,PICARDIE,0,502426,493940,532169,234112,143954,1906601,1,1,1
9699,200820,POITOU-CHARENTES,0,395259,406213,489073,270359,191804,1752708,1,1,1
9700,200820,PROVENCE-ALPES-COTE-D-AZUR,0,1146652,1175723,1332169,743578,484791,4882913,1,1,0
9701,200820,ILE-DE-FRANCE,37,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9702,200820,RHONE-ALPES,5,1563820,1612445,1648989,797851,494124,6117229,1,1,1
9703,200819,ALSACE,0,451840,493377,525149,229541,137180,1837087,0,1,1
9704,200819,AQUITAINE,0,719728,768406,892952,469806,326733,3177625,1,1,1
9705,200819,AUVERGNE,14,291936,317165,381698,206710,144354,1341863,1,0,0
9706,200819,BASSE-NORMANDIE,0,360630,346985,406914,209053,143843,1467425,2,2,2
9707,200819,BOURGOGNE,2,376468,380122,460942,246971,174085,1638588,1,2,1
9708,200819,BRETAGNE,10,767672,770506,861522,449531,300470,3149701,1,1,1
9709,200819,CENTRE,9,608808,612741,701550,360106,248383,2531588,1,1,1
9710,200819,CHAMPAGNE-ARDENNE,0,331023,339063,373367,178113,116438,1338004,1,1,1
9711,200819,CORSE,4,63031,73459,87338,49189,29949,302966,19,0,0
9712,200819,FRANCHE-COMTE,0,290393,294693,319093,159321,100431,1163931,3,3,3
9713,200819,HAUTE-NORMANDIE,0,473606,468580,504451,232637,146393,1825667,2,1,1
9714,200819,LANGUEDOC-ROUSSILLON,14,604415,619124,701788,396198,260193,2581718,1,1,1
9715,200819,LIMOUSIN,0,151561,166903,208821,119054,94404,740743,4,4,4
9716,200819,LORRAINE,0,566132,607769,667215,310293,194952,2346361,1,0,0
9717,200819,MIDI-PYRENEES,4,649382,705631,787627,405455,290133,2838228,1,0,0
9718,200819,NORD-PAS-DE-CALAIS,0,1094759,1092393,1076048,467201,294089,4024490,1,1,1
9719,200819,PAYS-DE-LA-LOIRE,28,898680,886732,948464,464290,312004,3510170,1,0,0
9720,200819,PICARDIE,0,502426,493940,532169,234112,143954,1906601,1,1,1
9721,200819,POITOU-CHARENTES,0,395259,406213,489073,270359,191804,1752708,1,1,1
9722,200819,PROVENCE-ALPES-COTE-D-AZUR,0,1146652,1175723,1332169,743578,484791,4882913,1,1,0
9723,200819,ILE-DE-FRANCE,3,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9724,200819,RHONE-ALPES,10,1563820,1612445,1648989,797851,494124,6117229,1,1,1
9725,200818,ALSACE,0,451840,493377,525149,229541,137180,1837087,0,1,1
9726,200818,AQUITAINE,0,719728,768406,892952,469806,326733,3177625,1,1,1
9727,200818,AUVERGNE,1,291936,317165,381698,206710,144354,1341863,1,0,0
9728,200818,BASSE-NORMANDIE,3,360630,346985,406914,209053,143843,1467425,2,2,2
9729,200818,BOURGOGNE,4,376468,380122,460942,246971,174085,1638588,1,2,1
9730,200818,BRETAGNE,22,767672,770506,861522,449531,300470,3149701,1,1,1
9731,200818,CENTRE,0,608808,612741,701550,360106,248383,2531588,1,1,1
9732,200818,CHAMPAGNE-ARDENNE,0,331023,339063,373367,178113,116438,1338004,1,1,1
9733,200818,CORSE,44,63031,73459,87338,49189,29949,302966,19,0,0
9734,200818,FRANCHE-COMTE,0,290393,294693,319093,159321,100431,1163931,3,3,3
9735,200818,HAUTE-NORMANDIE,0,473606,468580,504451,232637,146393,1825667,2,1,1
9736,200818,LANGUEDOC-ROUSSILLON,3,604415,619124,701788,396198,260193,2581718,1,1,1
9737,200818,LIMOUSIN,0,151561,166903,208821,119054,94404,740743,4,4,4
9738,200818,LORRAINE,5,566132,607769,667215,310293,194952,2346361,1,0,0
9739,200818,MIDI-PYRENEES,4,649382,705631,787627,405455,290133,2838228,1,0,0
9740,200818,NORD-PAS-DE-CALAIS,0,1094759,1092393,1076048,467201,294089,4024490,1,1,1
9741,200818,PAYS-DE-LA-LOIRE,25,898680,886732,948464,464290,312004,3510170,1,0,0
9742,200818,PICARDIE,0,502426,493940,532169,234112,143954,1906601,1,1,1
9743,200818,POITOU-CHARENTES,0,395259,406213,489073,270359,191804,1752708,1,1,1
9744,200818,PROVENCE-ALPES-COTE-D-AZUR,5,1146652,1175723,1332169,743578,484791,4882913,1,1,0
9745,200818,ILE-DE-FRANCE,0,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9746,200818,RHONE-ALPES,36,1563820,1612445,1648989,797851,494124,6117229,1,1,1
9747,200817,ALSACE,0,451840,493377,525149,229541,137180,1837087,1,1,1
9748,200817,AQUITAINE,0,719728,768406,892952,469806,326733,3177625,1,1,1
9749,200817,AUVERGNE,7,291936,317165,381698,206710,144354,1341863,1,1,1
9750,200817,BASSE-NORMANDIE,8,360630,346985,406914,209053,143843,1467425,2,2,2
9751,200817,BOURGOGNE,0,376468,380122,460942,246971,174085,1638588,1,1,1
9752,200817,BRETAGNE,56,767672,770506,861522,449531,300470,3149701,1,1,1
9753,200817,CENTRE,0,608808,612741,701550,360106,248383,2531588,2,1,1
9754,200817,CHAMPAGNE-ARDENNE,0,331023,339063,373367,178113,116438,1338004,2,1,1
9755,200817,CORSE,28,63031,73459,87338,49189,29949,302966,18,0,0
9756,200817,FRANCHE-COMTE,10,290393,294693,319093,159321,100431,1163931,3,3,3
9757,200817,HAUTE-NORMANDIE,0,473606,468580,504451,232637,146393,1825667,1,1,0
9758,200817,LANGUEDOC-ROUSSILLON,10,604415,619124,701788,396198,260193,2581718,1,1,1
9759,200817,LIMOUSIN,65,151561,166903,208821,119054,94404,740743,4,4,4
9760,200817,LORRAINE,17,566132,607769,667215,310293,194952,2346361,1,1,1
9761,200817,MIDI-PYRENEES,12,649382,705631,787627,405455,290133,2838228,1,1,1
9762,200817,NORD-PAS-DE-CALAIS,0,1094759,1092393,1076048,467201,294089,4024490,2,1,1
9763,200817,PAYS-DE-LA-LOIRE,17,898680,886732,948464,464290,312004,3510170,1,1,1
9764,200817,PICARDIE,0,502426,493940,532169,234112,143954,1906601,1,1,1
9765,200817,POITOU-CHARENTES,0,395259,406213,489073,270359,191804,1752708,1,1,1
9766,200817,PROVENCE-ALPES-COTE-D-AZUR,8,1146652,1175723,1332169,743578,484791,4882913,2,1,1
9767,200817,ILE-DE-FRANCE,0,3029354,3499434,3132036,1265663,732773,11659260,2,1,1
9768,200817,RHONE-ALPES,169,1563820,1612445,1648989,797851,494124,6117229,2,1,1
9769,200816,ALSACE,18,451840,493377,525149,229541,137180,1837087,1,1,1
9770,200816,AQUITAINE,0,719728,768406,892952,469806,326733,3177625,1,1,1
9771,200816,AUVERGNE,3,291936,317165,381698,206710,144354,1341863,1,1,1
9772,200816,BASSE-NORMANDIE,5,360630,346985,406914,209053,143843,1467425,2,2,2
9773,200816,BOURGOGNE,0,376468,380122,460942,246971,174085,1638588,1,1,1
9774,200816,BRETAGNE,97,767672,770506,861522,449531,300470,3149701,1,1,1
9775,200816,CENTRE,0,608808,612741,701550,360106,248383,2531588,2,1,1
9776,200816,CHAMPAGNE-ARDENNE,0,331023,339063,373367,178113,116438,1338004,2,1,1
9777,200816,CORSE,10,63031,73459,87338,49189,29949,302966,18,0,0
9778,200816,FRANCHE-COMTE,35,290393,294693,319093,159321,100431,1163931,3,3,3
9779,200816,HAUTE-NORMANDIE,0,473606,468580,504451,232637,146393,1825667,1,1,0
9780,200816,LANGUEDOC-ROUSSILLON,34,604415,619124,701788,396198,260193,2581718,1,1,1
9781,200816,LIMOUSIN,13,151561,166903,208821,119054,94404,740743,4,4,4
9782,200816,LORRAINE,22,566132,607769,667215,310293,194952,2346361,1,1,1
9783,200816,MIDI-PYRENEES,0,649382,705631,787627,405455,290133,2838228,1,1,1
9784,200816,NORD-PAS-DE-CALAIS,0,1094759,1092393,1076048,467201,294089,4024490,2,1,1
9785,200816,PAYS-DE-LA-LOIRE,75,898680,886732,948464,464290,312004,3510170,1,1,1
9786,200816,PICARDIE,0,502426,493940,532169,234112,143954,1906601,1,1,1
9787,200816,POITOU-CHARENTES,0,395259,406213,489073,270359,191804,1752708,1,1,1
