Id,week,region_name,TauxGrippe,pop_0_19,pop_20_39,pop_40_59,pop_60_74,pop_75_plus,pop_total,requete_grippe,requete_grippe_aviaire_vaccin,requete_grippe_aviaire_vaccin_porcine_porc_H1N1_AH1N1_A_mexicaine_Mexique_pandemie,week_date,year,month,month_date
10575,200732,MIDI-PYRENEES,1,642859,704854,784893,395417,282224,2810247,2,1,1,2007-08-06,2007,Août,2007-08-01
10576,200732,NORD-PAS-DE-CALAIS,0,1100332,1094399,1080086,456086,290773,4021676,2,1,1,2007-08-06,2007,Août,2007-08-01
10577,200732,PAYS-DE-LA-LOIRE,0,893614,889396,947154,450088,302342,3482594,2,1,1,2007-08-06,2007,Août,2007-08-01
10578,200732,PICARDIE,0,503541,493983,533696,227199,141935,1900354,1,2,2,2007-08-06,2007,Août,2007-08-01
10579,200732,POITOU-CHARENTES,0,394105,408107,488978,262395,186195,1739780,1,1,1,2007-08-06,2007,Août,2007-08-01
10580,200732,PROVENCE-ALPES-COTE-D-AZUR,0,1149206,1183525,1332266,725547,473471,4864015,1,0,0,2007-08-06,2007,Août,2007-08-01
10581,200732,ILE-DE-FRANCE,0,3021977,3503295,3138930,1224134,710530,11598866,2,1,1,2007-08-06,2007,Août,2007-08-01
10582,200732,RHONE-ALPES,1,1554389,1613469,1644738,773246,480117,6065959,1,0,0,2007-08-06,2007,Août,2007-08-01
10583,200731,ALSACE,2,453135,496881,520501,224387,132344,1827248,3,1,1,2007-07-30,2007,Juillet,2007-07-01
10584,200731,AQUITAINE,0,714846,769994,891764,455224,319062,3150890,1,0,0,2007-07-30,2007,Juillet,2007-07-01
10585,200731,AUVERGNE,0,292602,319264,383312,201934,142135,1339247,2,0,0,2007-07-30,2007,Juillet,2007-07-01
10586,200731,BASSE-NORMANDIE,0,360006,351004,407054,203558,139807,1461429,3,1,1,2007-07-30,2007,Juillet,2007-07-01
10587,200731,BOURGOGNE,0,377107,383123,462949,240525,170187,1633891,2,0,1,2007-07-30,2007,Juillet,2007-07-01
10588,200731,BRETAGNE,0,762853,771058,856770,436130,293477,3120288,1,0,0,2007-07-30,2007,Juillet,2007-07-01
10589,200731,CENTRE,0,611847,618194,703135,351462,242281,2526919,2,0,0,2007-07-30,2007,Juillet,2007-07-01
10590,200731,CHAMPAGNE-ARDENNE,0,333048,342666,376054,173476,114243,1339487,2,1,1,2007-07-30,2007,Juillet,2007-07-01
10591,200731,CORSE,0,63309,73146,85869,47670,29215,299209,0,0,0,2007-07-30,2007,Juillet,2007-07-01
10592,200731,FRANCHE-COMTE,0,289886,296446,319930,154721,97688,1158671,4,4,4,2007-07-30,2007,Juillet,2007-07-01
10593,200731,HAUTE-NORMANDIE,0,474721,469579,504445,225334,142637,1816716,4,2,2,2007-07-30,2007,Juillet,2007-07-01
10594,200731,LANGUEDOC-ROUSSILLON,0,602926,619677,700276,384560,253431,2560870,2,1,1,2007-07-30,2007,Juillet,2007-07-01
10595,200731,LIMOUSIN,0,150192,168079,209677,116521,92532,737001,6,0,0,2007-07-30,2007,Juillet,2007-07-01
10596,200731,LORRAINE,0,568593,611298,666069,304235,189686,2339881,3,0,0,2007-07-30,2007,Juillet,2007-07-01
10597,200731,MIDI-PYRENEES,5,642859,704854,784893,395417,282224,2810247,1,0,0,2007-07-30,2007,Juillet,2007-07-01
10598,200731,NORD-PAS-DE-CALAIS,0,1100332,1094399,1080086,456086,290773,4021676,4,1,1,2007-07-30,2007,Juillet,2007-07-01
10599,200731,PAYS-DE-LA-LOIRE,0,893614,889396,947154,450088,302342,3482594,2,1,0,2007-07-30,2007,Juillet,2007-07-01
10600,200731,PICARDIE,0,503541,493983,533696,227199,141935,1900354,3,1,1,2007-07-30,2007,Juillet,2007-07-01
10601,200731,POITOU-CHARENTES,0,394105,408107,488978,262395,186195,1739780,3,1,1,2007-07-30,2007,Juillet,2007-07-01
10602,200731,PROVENCE-ALPES-COTE-D-AZUR,0,1149206,1183525,1332266,725547,473471,4864015,2,0,0,2007-07-30,2007,Juillet,2007-07-01
10603,200731,ILE-DE-FRANCE,2,3021977,3503295,3138930,1224134,710530,11598866,2,1,1,2007-07-30,2007,Juillet,2007-07-01
10604,200731,RHONE-ALPES,4,1554389,1613469,1644738,773246,480117,6065959,2,0,0,2007-07-30,2007,Juillet,2007-07-01
10605,200730,ALSACE,15,453135,496881,520501,224387,132344,1827248,3,1,1,2007-07-23,2007,Juillet,2007-07-01
10606,200730,AQUITAINE,0,714846,769994,891764,455224,319062,3150890,1,0,0,2007-07-23,2007,Juillet,2007-07-01
10607,200730,AUVERGNE,0,292602,319264,383312,201934,142135,1339247,2,0,0,2007-07-23,2007,Juillet,2007-07-01
10608,200730,BASSE-NORMANDIE,0,360006,351004,407054,203558,139807,1461429,3,1,1,2007-07-23,2007,Juillet,2007-07-01
10609,200730,BOURGOGNE,0,377107,383123,462949,240525,170187,1633891,2,0,1,2007-07-23,2007,Juillet,2007-07-01
10610,200730,BRETAGNE,1,762853,771058,856770,436130,293477,3120288,1,0,0,2007-07-23,2007,Juillet,2007-07-01
10611,200730,CENTRE,0,611847,618194,703135,351462,242281,2526919,2,0,0,2007-07-23,2007,Juillet,2007-07-01
10612,200730,CHAMPAGNE-ARDENNE,30,333048,342666,376054,173476,114243,1339487,2,1,1,2007-07-23,2007,Juillet,2007-07-01
10613,200730,CORSE,0,63309,73146,85869,47670,29215,299209,0,0,0,2007-07-23,2007,Juillet,2007-07-01
10614,200730,FRANCHE-COMTE,0,289886,296446,319930,154721,97688,1158671,4,4,4,2007-07-23,2007,Juillet,2007-07-01
10615,200730,HAUTE-NORMANDIE,0,474721,469579,504445,225334,142637,1816716,4,2,2,2007-07-23,2007,Juillet,2007-07-01
10616,200730,LANGUEDOC-ROUSSILLON,18,602926,619677,700276,384560,253431,2560870,2,1,1,2007-07-23,2007,Juillet,2007-07-01
10617,200730,LIMOUSIN,0,150192,168079,209677,116521,92532,737001,6,0,0,2007-07-23,2007,Juillet,2007-07-01
10618,200730,LORRAINE,0,568593,611298,666069,304235,189686,2339881,3,0,0,2007-07-23,2007,Juillet,2007-07-01
10619,200730,MIDI-PYRENEES,1,642859,704854,784893,395417,282224,2810247,1,0,0,2007-07-23,2007,Juillet,2007-07-01
10620,200730,NORD-PAS-DE-CALAIS,0,1100332,1094399,1080086,456086,290773,4021676,4,1,1,2007-07-23,2007,Juillet,2007-07-01
10621,200730,PAYS-DE-LA-LOIRE,0,893614,889396,947154,450088,302342,3482594,2,1,0,2007-07-23,2007,Juillet,2007-07-01
10622,200730,PICARDIE,0,503541,493983,533696,227199,141935,1900354,3,1,1,2007-07-23,2007,Juillet,2007-07-01
10623,200730,POITOU-CHARENTES,0,394105,408107,488978,262395,186195,1739780,3,1,1,2007-07-23,2007,Juillet,2007-07-01
10624,200730,PROVENCE-ALPES-COTE-D-AZUR,0,1149206,1183525,1332266,725547,473471,4864015,2,0,0,2007-07-23,2007,Juillet,2007-07-01
10625,200730,ILE-DE-FRANCE,5,3021977,3503295,3138930,1224134,710530,11598866,2,1,1,2007-07-23,2007,Juillet,2007-07-01
10626,200730,RHONE-ALPES,1,1554389,1613469,1644738,773246,480117,6065959,2,0,0,2007-07-23,2007,Juillet,2007-07-01
10627,200729,ALSACE,2,453135,496881,520501,224387,132344,1827248,3,1,1,2007-07-16,2007,Juillet,2007-07-01
10628,200729,AQUITAINE,0,714846,769994,891764,455224,319062,3150890,1,0,0,2007-07-16,2007,Juillet,2007-07-01
10629,200729,AUVERGNE,0,292602,319264,383312,201934,142135,1339247,2,0,0,2007-07-16,2007,Juillet,2007-07-01
10630,200729,BASSE-NORMANDIE,0,360006,351004,407054,203558,139807,1461429,3,1,1,2007-07-16,2007,Juillet,2007-07-01
10631,200729,BOURGOGNE,0,377107,383123,462949,240525,170187,1633891,2,0,1,2007-07-16,2007,Juillet,2007-07-01
10632,200729,BRETAGNE,7,762853,771058,856770,436130,293477,3120288,1,0,0,2007-07-16,2007,Juillet,2007-07-01
10633,200729,CENTRE,0,611847,618194,703135,351462,242281,2526919,2,0,0,2007-07-16,2007,Juillet,2007-07-01
10634,200729,CHAMPAGNE-ARDENNE,15,333048,342666,376054,173476,114243,1339487,2,1,1,2007-07-16,2007,Juillet,2007-07-01
10635,200729,CORSE,0,63309,73146,85869,47670,29215,299209,0,0,0,2007-07-16,2007,Juillet,2007-07-01
10636,200729,FRANCHE-COMTE,0,289886,296446,319930,154721,97688,1158671,4,4,4,2007-07-16,2007,Juillet,2007-07-01
10637,200729,HAUTE-NORMANDIE,0,474721,469579,504445,225334,142637,1816716,4,2,2,2007-07-16,2007,Juillet,2007-07-01
10638,200729,LANGUEDOC-ROUSSILLON,26,602926,619677,700276,384560,253431,2560870,2,1,1,2007-07-16,2007,Juillet,2007-07-01
10639,200729,LIMOUSIN,0,150192,168079,209677,116521,92532,737001,6,0,0,2007-07-16,2007,Juillet,2007-07-01
10640,200729,LORRAINE,0,568593,611298,666069,304235,189686,2339881,3,0,0,2007-07-16,2007,Juillet,2007-07-01
10641,200729,MIDI-PYRENEES,7,642859,704854,784893,395417,282224,2810247,1,0,0,2007-07-16,2007,Juillet,2007-07-01
10642,200729,NORD-PAS-DE-CALAIS,0,1100332,1094399,1080086,456086,290773,4021676,4,1,1,2007-07-16,2007,Juillet,2007-07-01
10643,200729,PAYS-DE-LA-LOIRE,0,893614,889396,947154,450088,302342,3482594,2,1,0,2007-07-16,2007,Juillet,2007-07-01
10644,200729,PICARDIE,0,503541,493983,533696,227199,141935,1900354,3,1,1,2007-07-16,2007,Juillet,2007-07-01
10645,200729,POITOU-CHARENTES,0,394105,408107,488978,262395,186195,1739780,3,1,1,2007-07-16,2007,Juillet,2007-07-01
10646,200729,PROVENCE-ALPES-COTE-D-AZUR,0,1149206,1183525,1332266,725547,473471,4864015,2,0,0,2007-07-16,2007,Juillet,2007-07-01
10647,200729,ILE-DE-FRANCE,10,3021977,3503295,3138930,1224134,710530,11598866,2,1,1,2007-07-16,2007,Juillet,2007-07-01
10648,200729,RHONE-ALPES,0,1554389,1613469,1644738,773246,480117,6065959,2,0,0,2007-07-16,2007,Juillet,2007-07-01
10649,200728,ALSACE,12,453135,496881,520501,224387,132344,1827248,3,1,1,2007-07-09,2007,Juillet,2007-07-01
10650,200728,AQUITAINE,0,714846,769994,891764,455224,319062,3150890,1,0,0,2007-07-09,2007,Juillet,2007-07-01
10651,200728,AUVERGNE,0,292602,319264,383312,201934,142135,1339247,2,0,0,2007-07-09,2007,Juillet,2007-07-01
10652,200728,BASSE-NORMANDIE,0,360006,351004,407054,203558,139807,1461429,3,1,1,2007-07-09,2007,Juillet,2007-07-01
10653,200728,BOURGOGNE,0,377107,383123,462949,240525,170187,1633891,2,0,1,2007-07-09,2007,Juillet,2007-07-01
10654,200728,BRETAGNE,16,762853,771058,856770,436130,293477,3120288,1,0,0,2007-07-09,2007,Juillet,2007-07-01
10655,200728,CENTRE,0,611847,618194,703135,351462,242281,2526919,2,0,0,2007-07-09,2007,Juillet,2007-07-01
10656,200728,CHAMPAGNE-ARDENNE,0,333048,342666,376054,173476,114243,1339487,2,1,1,2007-07-09,2007,Juillet,2007-07-01
10657,200728,CORSE,3,63309,73146,85869,47670,29215,299209,0,0,0,2007-07-09,2007,Juillet,2007-07-01
10658,200728,FRANCHE-COMTE,0,289886,296446,319930,154721,97688,1158671,4,4,4,2007-07-09,2007,Juillet,2007-07-01
10659,200728,HAUTE-NORMANDIE,0,474721,469579,504445,225334,142637,1816716,4,2,2,2007-07-09,2007,Juillet,2007-07-01
10660,200728,LANGUEDOC-ROUSSILLON,0,602926,619677,700276,384560,253431,2560870,2,1,1,2007-07-09,2007,Juillet,2007-07-01
10661,200728,LIMOUSIN,0,150192,168079,209677,116521,92532,737001,6,0,0,2007-07-09,2007,Juillet,2007-07-01
10662,200728,LORRAINE,0,568593,611298,666069,304235,189686,2339881,3,0,0,2007-07-09,2007,Juillet,2007-07-01
10663,200728,MIDI-PYRENEES,0,642859,704854,784893,395417,282224,2810247,1,0,0,2007-07-09,2007,Juillet,2007-07-01
10664,200728,NORD-PAS-DE-CALAIS,0,1100332,1094399,1080086,456086,290773,4021676,4,1,1,2007-07-09,2007,Juillet,2007-07-01
10665,200728,PAYS-DE-LA-LOIRE,0,893614,889396,947154,450088,302342,3482594,2,1,0,2007-07-09,2007,Juillet,2007-07-01
10666,200728,PICARDIE,0,503541,493983,533696,227199,141935,1900354,3,1,1,2007-07-09,2007,Juillet,2007-07-01
10667,200728,POITOU-CHARENTES,0,394105,408107,488978,262395,186195,1739780,3,1,1,2007-07-09,2007,Juillet,2007-07-01
10668,200728,PROVENCE-ALPES-COTE-D-AZUR,0,1149206,1183525,1332266,725547,473471,4864015,2,0,0,2007-07-09,2007,Juillet,2007-07-01
10669,200728,ILE-DE-FRANCE,4,3021977,3503295,3138930,1224134,710530,11598866,2,1,1,2007-07-09,2007,Juillet,2007-07-01
10670,200728,RHONE-ALPES,0,1554389,1613469,1644738,773246,480117,6065959,2,0,0,2007-07-09,2007,Juillet,2007-07-01
10671,200727,ALSACE,0,453135,496881,520501,224387,132344,1827248,3,1,1,2007-07-02,2007,Juillet,2007-07-01
10672,200727,AQUITAINE,0,714846,769994,891764,455224,319062,3150890,1,0,0,2007-07-02,2007,Juillet,2007-07-01
10673,200727,AUVERGNE,0,292602,319264,383312,201934,142135,1339247,2,0,0,2007-07-02,2007,Juillet,2007-07-01
10674,200727,BASSE-NORMANDIE,0,360006,351004,407054,203558,139807,1461429,3,1,1,2007-07-02,2007,Juillet,2007-07-01
10675,200727,BOURGOGNE,0,377107,383123,462949,240525,170187,1633891,2,0,1,2007-07-02,2007,Juillet,2007-07-01
10676,200727,BRETAGNE,4,762853,771058,856770,436130,293477,3120288,1,0,0,2007-07-02,2007,Juillet,2007-07-01
10677,200727,CENTRE,0,611847,618194,703135,351462,242281,2526919,2,0,0,2007-07-02,2007,Juillet,2007-07-01
10678,200727,CHAMPAGNE-ARDENNE,0,333048,342666,376054,173476,114243,1339487,2,1,1,2007-07-02,2007,Juillet,2007-07-01
10679,200727,CORSE,2,63309,73146,85869,47670,29215,299209,0,0,0,2007-07-02,2007,Juillet,2007-07-01
10680,200727,FRANCHE-COMTE,0,289886,296446,319930,154721,97688,1158671,4,4,4,2007-07-02,2007,Juillet,2007-07-01
10681,200727,HAUTE-NORMANDIE,0,474721,469579,504445,225334,142637,1816716,4,2,2,2007-07-02,2007,Juillet,2007-07-01
10682,200727,LANGUEDOC-ROUSSILLON,0,602926,619677,700276,384560,253431,2560870,2,1,1,2007-07-02,2007,Juillet,2007-07-01
10683,200727,LIMOUSIN,0,150192,168079,209677,116521,92532,737001,6,0,0,2007-07-02,2007,Juillet,2007-07-01
10684,200727,LORRAINE,0,568593,611298,666069,304235,189686,2339881,3,0,0,2007-07-02,2007,Juillet,2007-07-01
10685,200727,MIDI-PYRENEES,0,642859,704854,784893,395417,282224,2810247,1,0,0,2007-07-02,2007,Juillet,2007-07-01
10686,200727,NORD-PAS-DE-CALAIS,0,1100332,1094399,1080086,456086,290773,4021676,4,1,1,2007-07-02,2007,Juillet,2007-07-01
10687,200727,PAYS-DE-LA-LOIRE,0,893614,889396,947154,450088,302342,3482594,2,1,0,2007-07-02,2007,Juillet,2007-07-01
10688,200727,PICARDIE,0,503541,493983,533696,227199,141935,1900354,3,1,1,2007-07-02,2007,Juillet,2007-07-01
10689,200727,POITOU-CHARENTES,0,394105,408107,488978,262395,186195,1739780,3,1,1,2007-07-02,2007,Juillet,2007-07-01
10690,200727,PROVENCE-ALPES-COTE-D-AZUR,0,1149206,1183525,1332266,725547,473471,4864015,2,0,0,2007-07-02,2007,Juillet,2007-07-01
10691,200727,ILE-DE-FRANCE,5,3021977,3503295,3138930,1224134,710530,11598866,2,1,1,2007-07-02,2007,Juillet,2007-07-01
10692,200727,RHONE-ALPES,0,1554389,1613469,1644738,773246,480117,6065959,2,0,0,2007-07-02,2007,Juillet,2007-07-01
10693,200726,ALSACE,0,453135,496881,520501,224387,132344,1827248,2,1,1,2007-06-25,2007,Juin,2007-06-01
10694,200726,AQUITAINE,0,714846,769994,891764,455224,319062,3150890,0,0,0,2007-06-25,2007,Juin,2007-06-01
10695,200726,AUVERGNE,0,292602,319264,383312,201934,142135,1339247,1,0,0,2007-06-25,2007,Juin,2007-06-01
10696,200726,BASSE-NORMANDIE,0,360006,351004,407054,203558,139807,1461429,1,1,1,2007-06-25,2007,Juin,2007-06-01
10697,200726,BOURGOGNE,0,377107,383123,462949,240525,170187,1633891,1,1,1,2007-06-25,2007,Juin,2007-06-01
10698,200726,BRETAGNE,8,762853,771058,856770,436130,293477,3120288,1,0,0,2007-06-25,2007,Juin,2007-06-01
10699,200726,CENTRE,0,611847,618194,703135,351462,242281,2526919,2,0,0,2007-06-25,2007,Juin,2007-06-01
10700,200726,CHAMPAGNE-ARDENNE,0,333048,342666,376054,173476,114243,1339487,2,1,1,2007-06-25,2007,Juin,2007-06-01
10701,200726,CORSE,0,63309,73146,85869,47670,29215,299209,0,0,0,2007-06-25,2007,Juin,2007-06-01
10702,200726,FRANCHE-COMTE,0,289886,296446,319930,154721,97688,1158671,4,4,4,2007-06-25,2007,Juin,2007-06-01
10703,200726,HAUTE-NORMANDIE,0,474721,469579,504445,225334,142637,1816716,2,1,1,2007-06-25,2007,Juin,2007-06-01
10704,200726,LANGUEDOC-ROUSSILLON,0,602926,619677,700276,384560,253431,2560870,1,0,0,2007-06-25,2007,Juin,2007-06-01
10705,200726,LIMOUSIN,0,150192,168079,209677,116521,92532,737001,6,0,0,2007-06-25,2007,Juin,2007-06-01
10706,200726,LORRAINE,0,568593,611298,666069,304235,189686,2339881,2,1,1,2007-06-25,2007,Juin,2007-06-01
10707,200726,MIDI-PYRENEES,0,642859,704854,784893,395417,282224,2810247,1,0,0,2007-06-25,2007,Juin,2007-06-01
10708,200726,NORD-PAS-DE-CALAIS,0,1100332,1094399,1080086,456086,290773,4021676,2,1,1,2007-06-25,2007,Juin,2007-06-01
10709,200726,PAYS-DE-LA-LOIRE,0,893614,889396,947154,450088,302342,3482594,1,0,0,2007-06-25,2007,Juin,2007-06-01
10710,200726,PICARDIE,0,503541,493983,533696,227199,141935,1900354,2,1,1,2007-06-25,2007,Juin,2007-06-01
10711,200726,POITOU-CHARENTES,0,394105,408107,488978,262395,186195,1739780,1,0,0,2007-06-25,2007,Juin,2007-06-01
10712,200726,PROVENCE-ALPES-COTE-D-AZUR,0,1149206,1183525,1332266,725547,473471,4864015,1,1,1,2007-06-25,2007,Juin,2007-06-01
10713,200726,ILE-DE-FRANCE,0,3021977,3503295,3138930,1224134,710530,11598866,2,1,1,2007-06-25,2007,Juin,2007-06-01
10714,200726,RHONE-ALPES,0,1554389,1613469,1644738,773246,480117,6065959,2,1,1,2007-06-25,2007,Juin,2007-06-01
10715,200725,ALSACE,0,453135,496881,520501,224387,132344,1827248,2,1,1,2007-06-18,2007,Juin,2007-06-01
10716,200725,AQUITAINE,0,714846,769994,891764,455224,319062,3150890,0,0,0,2007-06-18,2007,Juin,2007-06-01
10717,200725,AUVERGNE,0,292602,319264,383312,201934,142135,1339247,1,0,0,2007-06-18,2007,Juin,2007-06-01
10718,200725,BASSE-NORMANDIE,0,360006,351004,407054,203558,139807,1461429,1,1,1,2007-06-18,2007,Juin,2007-06-01
10719,200725,BOURGOGNE,0,377107,383123,462949,240525,170187,1633891,1,1,1,2007-06-18,2007,Juin,2007-06-01
10720,200725,BRETAGNE,0,762853,771058,856770,436130,293477,3120288,1,0,0,2007-06-18,2007,Juin,2007-06-01
10721,200725,CENTRE,0,611847,618194,703135,351462,242281,2526919,2,0,0,2007-06-18,2007,Juin,2007-06-01
10722,200725,CHAMPAGNE-ARDENNE,0,333048,342666,376054,173476,114243,1339487,2,1,1,2007-06-18,2007,Juin,2007-06-01
10723,200725,CORSE,37,63309,73146,85869,47670,29215,299209,0,0,0,2007-06-18,2007,Juin,2007-06-01
10724,200725,FRANCHE-COMTE,0,289886,296446,319930,154721,97688,1158671,4,4,4,2007-06-18,2007,Juin,2007-06-01
10725,200725,HAUTE-NORMANDIE,0,474721,469579,504445,225334,142637,1816716,2,1,1,2007-06-18,2007,Juin,2007-06-01
10726,200725,LANGUEDOC-ROUSSILLON,0,602926,619677,700276,384560,253431,2560870,1,0,0,2007-06-18,2007,Juin,2007-06-01
10727,200725,LIMOUSIN,22,150192,168079,209677,116521,92532,737001,6,0,0,2007-06-18,2007,Juin,2007-06-01
10728,200725,LORRAINE,0,568593,611298,666069,304235,189686,2339881,2,1,1,2007-06-18,2007,Juin,2007-06-01
10729,200725,MIDI-PYRENEES,0,642859,704854,784893,395417,282224,2810247,1,0,0,2007-06-18,2007,Juin,2007-06-01
10730,200725,NORD-PAS-DE-CALAIS,0,1100332,1094399,1080086,456086,290773,4021676,2,1,1,2007-06-18,2007,Juin,2007-06-01
10731,200725,PAYS-DE-LA-LOIRE,95,893614,889396,947154,450088,302342,3482594,1,0,0,2007-06-18,2007,Juin,2007-06-01
10732,200725,PICARDIE,0,503541,493983,533696,227199,141935,1900354,2,1,1,2007-06-18,2007,Juin,2007-06-01
10733,200725,POITOU-CHARENTES,0,394105,408107,488978,262395,186195,1739780,1,0,0,2007-06-18,2007,Juin,2007-06-01
10734,200725,PROVENCE-ALPES-COTE-D-AZUR,0,1149206,1183525,1332266,725547,473471,4864015,1,1,1,2007-06-18,2007,Juin,2007-06-01
10735,200725,ILE-DE-FRANCE,1,3021977,3503295,3138930,1224134,710530,11598866,2,1,1,2007-06-18,2007,Juin,2007-06-01
10736,200725,RHONE-ALPES,14,1554389,1613469,1644738,773246,480117,6065959,2,1,1,2007-06-18,2007,Juin,2007-06-01
10737,200724,ALSACE,0,453135,496881,520501,224387,132344,1827248,2,1,1,2007-06-11,2007,Juin,2007-06-01
10738,200724,AQUITAINE,0,714846,769994,891764,455224,319062,3150890,0,0,0,2007-06-11,2007,Juin,2007-06-01
10739,200724,AUVERGNE,0,292602,319264,383312,201934,142135,1339247,1,0,0,2007-06-11,2007,Juin,2007-06-01
10740,200724,BASSE-NORMANDIE,0,360006,351004,407054,203558,139807,1461429,1,1,1,2007-06-11,2007,Juin,2007-06-01
10741,200724,BOURGOGNE,0,377107,383123,462949,240525,170187,1633891,1,1,1,2007-06-11,2007,Juin,2007-06-01
10742,200724,BRETAGNE,0,762853,771058,856770,436130,293477,3120288,1,0,0,2007-06-11,2007,Juin,2007-06-01
10743,200724,CENTRE,0,611847,618194,703135,351462,242281,2526919,2,0,0,2007-06-11,2007,Juin,2007-06-01
10744,200724,CHAMPAGNE-ARDENNE,0,333048,342666,376054,173476,114243,1339487,2,1,1,2007-06-11,2007,Juin,2007-06-01
10745,200724,CORSE,67,63309,73146,85869,47670,29215,299209,0,0,0,2007-06-11,2007,Juin,2007-06-01
10746,200724,FRANCHE-COMTE,0,289886,296446,319930,154721,97688,1158671,4,4,4,2007-06-11,2007,Juin,2007-06-01
10747,200724,HAUTE-NORMANDIE,0,474721,469579,504445,225334,142637,1816716,2,1,1,2007-06-11,2007,Juin,2007-06-01
10748,200724,LANGUEDOC-ROUSSILLON,0,602926,619677,700276,384560,253431,2560870,1,0,0,2007-06-11,2007,Juin,2007-06-01
10749,200724,LIMOUSIN,62,150192,168079,209677,116521,92532,737001,6,0,0,2007-06-11,2007,Juin,2007-06-01
10750,200724,LORRAINE,10,568593,611298,666069,304235,189686,2339881,2,1,1,2007-06-11,2007,Juin,2007-06-01
10751,200724,MIDI-PYRENEES,0,642859,704854,784893,395417,282224,2810247,1,0,0,2007-06-11,2007,Juin,2007-06-01
10752,200724,NORD-PAS-DE-CALAIS,0,1100332,1094399,1080086,456086,290773,4021676,2,1,1,2007-06-11,2007,Juin,2007-06-01
10753,200724,PAYS-DE-LA-LOIRE,0,893614,889396,947154,450088,302342,3482594,1,0,0,2007-06-11,2007,Juin,2007-06-01
10754,200724,PICARDIE,0,503541,493983,533696,227199,141935,1900354,2,1,1,2007-06-11,2007,Juin,2007-06-01
10755,200724,POITOU-CHARENTES,0,394105,408107,488978,262395,186195,1739780,1,0,0,2007-06-11,2007,Juin,2007-06-01
10756,200724,PROVENCE-ALPES-COTE-D-AZUR,0,1149206,1183525,1332266,725547,473471,4864015,1,1,1,2007-06-11,2007,Juin,2007-06-01
10757,200724,ILE-DE-FRANCE,3,3021977,3503295,3138930,1224134,710530,11598866,2,1,1,2007-06-11,2007,Juin,2007-06-01
10758,200724,RHONE-ALPES,13,1554389,1613469,1644738,773246,480117,6065959,2,1,1,2007-06-11,2007,Juin,2007-06-01
10759,200723,ALSACE,14,453135,496881,520501,224387,132344,1827248,2,1,1,2007-06-04,2007,Juin,2007-06-01
10760,200723,AQUITAINE,0,714846,769994,891764,455224,319062,3150890,0,0,0,2007-06-04,2007,Juin,2007-06-01
10761,200723,AUVERGNE,0,292602,319264,383312,201934,142135,1339247,1,0,0,2007-06-04,2007,Juin,2007-06-01
10762,200723,BASSE-NORMANDIE,0,360006,351004,407054,203558,139807,1461429,1,1,1,2007-06-04,2007,Juin,2007-06-01
10763,200723,BOURGOGNE,0,377107,383123,462949,240525,170187,1633891,1,1,1,2007-06-04,2007,Juin,2007-06-01
10764,200723,BRETAGNE,0,762853,771058,856770,436130,293477,3120288,1,0,0,2007-06-04,2007,Juin,2007-06-01
